cohort,sample_id,familiarity_score_0_to_100,familiarity_bin,interface_distogram_nll,interface_expected_distance_mae_angstrom,token_contact_average_precision_at_6a,token_contact_auroc_at_6a,physical_pocket_precision_at_6a,physical_pocket_recall_at_6a,physical_pocket_f1_at_6a,entropy_crop_pl
confirmation_50,8hd3__1__1.A__1.C__1.C,72.98590798242033,70-80,2.0832758178057253,0.6743612528828848,0.897840658936826,0.998505646006821,1.0,0.23333333333333334,0.37837837837837834,0.5272328853607178
confirmation_50,8j30__1__1.A__1.C__1.C,36.060763604540384,30-40,3.4469779295393663,2.2076251949342995,0.6362104929338387,0.9947340625842579,1.0,0.2727272727272727,0.42857142857142855,0.6538952589035034
confirmation_50,8jwy__1__1.A__1.B__1.B,37.87778868395642,30-40,1.4620661951562282,0.27048315240339404,0.9747153694054714,0.9998377462523692,1.0,0.6071428571428571,0.7555555555555554,0.2713991403579712
confirmation_50,8pp8__1__1.A__1.D__1.D,77.67842462673491,70-80,2.1603651593232724,0.6012445014155748,0.3275033738191633,0.998949806949807,0.0,0.0,0.0,0.5929877161979675
confirmation_50,8q0u__1__1.A__1.D__1.D,16.336599158860704,0-20,6.307375546770115,5.06105553515857,0.14343925724297227,0.8424124585739812,0.6,0.09375,0.16216216216216214,0.7239535450935364
confirmation_50,8qnh__1__1.A__1.B__1.B,6.6849712338891,0-20,5.733684370521906,5.655543289983982,0.045716529232979,0.8880352809284769,1.0,0.17142857142857143,0.2926829268292683,0.7402229309082031
confirmation_50,8skn__1__1.A__1.C__1.C,7.661078544617784,0-20,6.529341282293597,8.794967501991154,0.005320078701945255,0.6063832617480217,0.0,0.0,0.0,0.8335041999816895
confirmation_50,8sx2__1__1.A__1.C__1.C,84.41950145224763,80-100,1.991045581348884,0.7789624868036198,0.9779112847014583,0.9997445815862517,1.0,0.6060606060606061,0.7547169811320755,0.45461505651474
confirmation_50,8sze__1__1.A__1.C__1.C,91.07060953781004,80-100,1.3840166570175505,0.4326360266352001,0.9731086658193592,0.9994676524069289,1.0,0.45,0.6206896551724138,0.35491326451301575
confirmation_50,8u2e__1__1.A__1.B__1.B,59.31894101905238,50-60,2.8738787151043965,0.6707550596436761,0.8875688720982816,0.996842163365028,0.9473684210526315,0.75,0.8372093023255814,0.30195870995521545
confirmation_50,8u7x__1__1.A__1.C__1.C,66.84693807440355,60-70,1.273642971577374,0.28362993780349616,0.987894254398362,0.9999004056207446,1.0,0.6923076923076923,0.8181818181818181,0.30789461731910706
confirmation_50,8w4s__1__1.A__1.D__1.D,42.48698809975112,40-50,4.454481002322903,1.8269580726624388,0.4678213464189483,0.9786269507803121,1.0,0.3333333333333333,0.5,0.5423821806907654
confirmation_50,9f41__1__1.A__1.Q__1.Q,76.9407939420012,70-80,7.563798511981524,4.919136543548001,0.1153924883160917,0.8743716809132991,0.9166666666666666,0.3548387096774194,0.5116279069767442,0.4937039911746979
